,H5N1,NNP,B-nat
,form,NN,O
,of,IN,O
,avian,JJ,O
,flu,NN,O
,.,.,O
Sentence: 256,Thirteen,CD,O
,of,IN,O
,them,PRP,O
,have,VBP,O
,died,VBN,O
,.,.,O
Sentence: 257,Egypt,NNP,B-geo
,has,VBZ,O
,had,VBN,O
,the,DT,O
,largest,JJS,O
,number,NN,O
,of,IN,O
,human,JJ,O
,bird,NN,O
,flu,NN,O
,cases,NNS,O
,outside,IN,O
,of,IN,O
,Asia,NNP,B-geo
,.,.,O
Sentence: 258,The,DT,O
,head,NN,O
,of,IN,O
,the,DT,O
,U.N.,NNP,B-org
,investigation,NN,O
,into,IN,O
,the,DT,O
,Iraq,NNP,B-gpe
,oil-for-food,NN,O
,program,NN,O
,says,VBZ,O
,Saddam,NNP,B-per
,Hussein,NNP,I-per
,illegally,RB,O
,obtained,VBD,O
,more,JJR,O
,money,NN,O
,from,IN,O
,oil,NN,O
,smuggling,NN,O
,than,IN,O
,from,IN,O
,corruption,NN,O
,in,IN,O
,the,DT,O
,U.N.,NNP,B-org
,program,NN,O
,.,.,O
Sentence: 259,Former,JJ,O
,U.S.,NNP,B-gpe
,Federal,NNP,B-org
,Reserve,NNP,I-org
,Chairman,NNP,B-per
,Paul,NNP,I-per
,Volcker,NNP,I-per
,says,VBZ,O
,the,DT,O
,smuggling,NN,O
,began,VBD,O
,before,IN,O
,the,DT,O
,start,NN,O
,of,IN,O
,the,DT,O
,oil-for-food,NN,O
,program,NN,O
,",",",",O
,and,CC,O
,was,VBD,O
,known,VBN,O
,to,TO,O
,the,DT,O
,United,NNP,B-org
,Nations,NNP,I-org
,Security,NNP,I-org
,Council,NNP,I-org
,.,.,O
Sentence: 260,In,IN,O
,an,DT,O
,interview,NN,O
,with,IN,O
,the,DT,O
,U.S.,NNP,B-gpe
,government-funded,JJ,B-org
,alHurra,NNP,B-art
,television,NN,O
,station,NN,O
,",",",",O
,Mr.,NNP,B-per
,Volcker,NNP,I-per
,said,VBD,O
,there,EX,O
,is,VBZ,O
,a,DT,O
,lot,NN,O
,of,IN,O
,confusion,NN,O
,about,IN,O
,how,WRB,O
,much,JJ,O
,money,NN,O
,Saddam,NNP,B-per
,obtained,VBD,O
,from,IN,O
,the,DT,O
,oil-for-food,NN,O
,program,NN,O
,itself,PRP,O
,.,.,O
Sentence: 261,He,PRP,O
,refused,VBD,O
,to,TO,O
,provide,VB,O
,specific,JJ,O
,estimates,NNS,O
,",",",",O
,but,CC,O
,said,VBD,O
,large,JJ,O
,amounts,NNS,O
,that,WDT,O
,have,VBP,O
,been,VBN,O
,reported,VBN,O
,in,IN,O
,the,DT,O
,media,NNS,O
,were,VBD,O
,from,IN,O
,smuggling,VBG,O
,and,CC,O
,not,RB,O
,from,IN,O
,funds,NNS,O
,diverted,VBN,O
,from,IN,O
,the,DT,O
,program,NN,O
,.,.,O
Sentence: 262,The,DT,O
,United,NNP,B-org
,Nations,NNPS,I-org
,created,VBD,O
,the,DT,O
,oil-for-food,NN,O
,program,NN,O
,after,IN,O
,the,DT,O
,first,JJ,O
,Gulf,NNP,B-eve
,War,NNP,I-eve
,to,TO,O
,allow,VB,O
,Iraq,NNP,B-gpe
,to,TO,O
,sell,VB,O
,oil,NN,O
,and,CC,O
,use,VB,O
,the,DT,O
,profits,NNS,O
,for,IN,O
,the,DT,O
,Iraqi,JJ,B-gpe
,people,NNS,O
,'s,POS,O
,humanitarian,JJ,O
,needs,NNS,O
,.,.,O
Sentence: 263,Kyrgyzstan,NNP,B-gpe
,'s,POS,O
,Justice,NNP,B-org
,Ministry,NNP,I-org
,says,VBZ,O
,four,CD,O
,people,NNS,O
,",",",",O
,including,VBG,O
,parliament,NN,O
,member,NN,O
,Tynychbek,NNP,B-per
,Akmatbayev,NNP,I-per
,",",",",O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,at,IN,O
,a,DT,O
,prison,NN,O
,near,IN,O
,Bishkek,NNP,B-geo
,after,IN,O
,inmates,NNS,O
,took,VBD,O
,them,PRP,O
,hostage,NN,O
,.,.,O
Sentence: 264,Interior,NNP,B-per
,Minister,NNP,I-per
,Murat,NNP,I-per
,Sutalinov,NNP,I-per
,is,VBZ,O
,at,IN,O
,the,DT,O
,prison,NN,O
,to,TO,O
,head,VB,O
,negotiations,NNS,O
,with,IN,O
,the,DT,O
,inmates,NNS,O
,.,.,O
Sentence: 265,The,DT,O
,ministry,NN,O
,gave,VBD,O
,no,DT,O
,other,JJ,O
,details,NNS,O
,.,.,O
Sentence: 266,It,PRP,O
,is,VBZ,O
,not,RB,O
,clear,JJ,O
,if,IN,O
,the,DT,O
,hostage-takers,NNS,O
,made,VBD,O
,any,DT,O
,demands,NNS,O
,.,.,O
Sentence: 267,Mr.,NNP,B-per
,Akmatbayev,NNP,I-per
,was,VBD,O
,involved,VBN,O
,in,IN,O
,negotiations,NNS,O
,on,IN,O
,Wednesday,NNP,B-tim
,at,IN,O
,another,DT,O
,Kyrgyz,JJ,B-gpe
,prison,NN,O
,where,WRB,O
,a,DT,O
,riot,NN,O
,over,IN,O
,poor,JJ,O
,living,NN,O
,conditions,NNS,O
,forced,VBD,O
,the,DT,O
,staff,NN,O
,to,TO,O
,evacuate,VB,O
,earlier,RBR,O
,this,DT,O
,week,NN,O
,.,.,O
Sentence: 268,That,DT,O
,prison,NN,O
,",",",",O
,also,RB,O
,near,IN,O
,Bishkek,NNP,B-geo
,",",",",O
,remained,VBD,O
,surrounded,VBN,O
,by,IN,O
,security,NN,O
,forces,NNS,O
,on,IN,O
,Thursday,NNP,B-tim
,.,.,O
Sentence: 269,A,DT,O
,commercial,JJ,O
,airplane,NN,O
,taking,VBG,O
,off,RP,O
,from,IN,O
,Western,NNP,B-geo
,Europe,NNP,I-geo
,has,VBZ,O
,landed,VBN,O
,in,IN,O
,Iraq,NNP,B-geo
,for,IN,O
,the,DT,O
,first,JJ,O
,time,NN,O
,in,IN,O
,nearly,RB,O
,20,CD,O
,years,NNS,O
,.,.,O
Sentence: 270,The,DT,O
,plane,NN,O
,",",",",O
,operated,VBN,O
,by,IN,O
,France,NNP,B-gpe
,'s,POS,O
,Aigle,NNP,B-org
,Azur,NNP,I-org
,airline,NN,O
,",",",",O
,took,VBD,O
,off,RP,O
,from,IN,O
,Charles,NNP,B-art
,De,NNP,I-art
,Gaulle,NNP,I-art
,airport,NN,O
,in,IN,O
,Paris,NNP,B-geo
,late,JJ,O
,Saturday,NNP,B-tim
,and,CC,O
,touched,VBD,O
,down,RP,O
,at,IN,O
,Baghdad,NNP,B-art
,International,NNP,I-art
,Airport,NNP,I-art
,early,JJ,O
,Sunday,NNP,B-tim
,.,.,O
Sentence: 271,Officials,NNS,O
,said,VBD,O
,this,DT,O
,first,JJ,O
,flight,NN,O
,was,VBD,O
,largely,RB,O
,ceremonial,JJ,O
,",",",",O
,and,CC,O
,that,IN,O
,most,JJS,O
,of,IN,O
,the,DT,O
,passengers,NNS,O
,were,VBD,O
,French,JJ,B-gpe
,diplomats,NNS,O
,and,CC,O
,business,NN,O
,leaders,NNS,O
,.,.,O
Sentence: 272,One,CD,O
,of,IN,O
,the,DT,O
,passengers,NNS,O
,",",",",O
,French,JJ,B-gpe
,Foreign,NNP,B-per
,Trade,NNP,I-per
,Minister,NNP,I-per
,Anne-Marie,NNP,I-per
,Idrac,NNP,I-per
,",",",",O
,called,VBD,O
,it,PRP,O
,a,DT,O
,historic,JJ,O
,day,NN,O
,for,IN,O
,cooperation,NN,O
,between,IN,O
,France,NNP,B-gpe
,and,CC,O
,Iraq,NNP,B-gpe
,.,.,O
Sentence: 273,Regular,JJ,O
,service,NN,O
,between,IN,O
,Paris,NNP,B-geo
,and,CC,O
,Baghdad,NNP,B-geo
,is,VBZ,O
,not,RB,O
,expected,VBN,O
,to,TO,O
,start,VB,O
,for,IN,O
,at,IN,O
,least,JJS,O
,several,JJ,O
,weeks,NNS,O
,.,.,O
Sentence: 274,Aigle,NNP,B-org
,Azur,NNP,I-org
,is,VBZ,O
,just,RB,O
,one,CD,O
,of,IN,O
,a,DT,O
,number,NN,O
,of,IN,O
,airlines,NNS,O
,to,TO,O
,start,VB,O
,flying,VBG,O
,to,TO,O
,Baghdad,NNP,B-geo
,.,.,O
Sentence: 275,Etihad,NNP,B-org
,and,CC,O
,Emirates,NNP,B-org
,airlines,NNS,I-org
,",",",",O
,both,DT,O
,operating,VBG,O
,out,IN,O
,of,IN,O
,the,DT,O
,United,NNP,B-geo
,Arab,NNP,I-geo
,Emirates,NNPS,I-geo
,",",",",O
,started,VBD,O
,flying,VBG,O
,to,TO,O
,Baghdad,NNP,B-geo
,earlier,RBR,O
,this,DT,O
,year,NN,O
,.,.,O
Sentence: 276,A,DT,O
,new,JJ,O
,government,NN,O
,report,NN,O
,shows,VBZ,O
,U.S.,NNP,B-gpe
,businesses,NNS,O
,added,VBD,O
,a,DT,O
,moderate,JJ,O
,"1,11,000",CD,O
,new,JJ,O
,jobs,NNS,O
,in,IN,O
,January,NNP,B-tim
,.,.,O
Sentence: 277,The,DT,O
,Labor,NNP,B-org
,Department,NNP,I-org
,Friday,NNP,B-tim
,issued,VBD,O
,a,DT,O
,report,NN,O
,that,WDT,O
,also,RB,O
,showed,VBD,O
,the,DT,O
,U.S.,NNP,B-gpe
,unemployment,NN,O
,rate,NN,O
,increased,VBD,O
,for,IN,O
,the,DT,O
,first,JJ,O
,time,NN,O
,in,IN,O
,three,CD,O
,months,NNS,O
,-,IN,O
,to,IN,O
,4.6,CD,O
,percent,NN,O
,.,.,O
Sentence: 278,According,VBG,O
,to,TO,O
,the,DT,O
,report,NN,O
,",",",",O
,American,JJ,B-gpe
,workers,NNS,O
,earned,VBD,O
,an,DT,O
,average,NN,O
,of,IN,O
,$,$,O
,17.09,CD,O
,an,DT,O
,hour,NN,O
,in,IN,O
,January,NNP,B-tim
,-,IN,O
,a,DT,O
,slight,JJ,O
,increase,NN,O
,from,IN,O
,the,DT,O
,previous,JJ,O
,month,NN,O
,.,.,O
Sentence: 279,Analysts,NNS,O
,say,VBP,O
,the,DT,O
,Department,NNP,B-org
,of,IN,I-org
,Labor,NNP,I-org
,report,NN,O
,will,MD,O
,help,VB,O
,ease,VB,O
,worries,NNS,O
,that,IN,O
,a,DT,O
,tight,JJ,O
,labor,NN,O
,market,NN,O
,will,MD,O
,significantly,RB,O
,inflate,VB,O
,wages,NNS,O
,and,CC,O
,costs,NNS,O
,.,.,O
Sentence: 280,Earlier,RBR,O
,this,DT,O
,week,NN,O
,",",",",O
,the,DT,O
,U.S.,NNP,B-gpe
,central,JJ,O
,bank,NN,O
,decided,VBD,O
,to,TO,O
,maintain,VB,O
,a,DT,O
,key,JJ,O
,interest,NN,O
,rate,NN,O
,",",",",O
,despite,IN,O
,the,DT,O
,risk,NN,O
,of,IN,O
,inflation,NN,O
,.,.,O
Sentence: 281,Venezuelan,JJ,B-gpe
,President,NNP,B-per
,Hugo,NNP,I-per
,Chavez,NNP,I-per
,has,VBZ,O
,denounced,VBN,O
,Colombia,NNP,B-gpe
,'s,POS,O
,defense,NN,O
,minister,NN,O
,as,IN,O
,an,DT,O
,obstacle,NN,O
,to,TO,O
,peace,NN,O
,and,CC,O
,a,DT,O
,pawn,NN,O
,of,IN,O
,the,DT,O
,United,NNP,B-gpe
,States,NNPS,I-gpe
,.,.,O
Sentence: 282,Mr.,NNP,B-per
,Chavez,NNP,I-per
,reacted,VBD,O
,sharply,RB,O
,Sunday,NNP,B-tim
,to,TO,O
,the,DT,O
,defense,NN,O
,minister,NN,O
,'s,POS,O
,remarks,NNS,O
,about,IN,O
,a,DT,O
,meeting,NN,O
,between,IN,O
,Mr.,NNP,B-per
,Chavez,NNP,I-per
,and,CC,O
,Colombian,JJ,B-gpe
,President,NNP,B-per
,Alvaro,NNP,I-per
,Uribe,NNP,I-per
,.,.,O
Sentence: 283,The,DT,O
,two,CD,O
,presidents,NNS,O
,met,VBD,O
,Friday,NNP,B-tim
,to,TO,O
,try,VB,O
,to,TO,O
,mend,VB,O
,ties,NNS,O
,between,IN,O
,their,PRP$,O
,countries,NNS,O
,.,.,O
Sentence: 284,After,IN,O
,the,DT,O
,meeting,NN,O
,",",",",O
,Colombian,JJ,B-gpe
,Defense,NNP,B-per
,Minister,NNP,I-per
,Juan,NNP,I-per
,Manuel,NNP,I-per
,Santos,NNP,I-per
,said,VBD,O
,he,PRP,O
,hoped,VBD,O
,Venezuela,NNP,B-gpe
,would,MD,O
,follow,VB,O
,through,IN,O
,with,IN,O
,promises,NNS,O
,made,VBN,O
,during,IN,O
,the,DT,O
,meeting,NN,O
,.,.,O
Sentence: 285,During,IN,O
,a,DT,O
,televised,JJ,O
,speech,NN,O
,Sunday,NNP,B-tim
,",",",",O
,Mr.,NNP,B-per
,Chavez,NNP,I-per
,called,VBD,O
,on,IN,O
,President,NNP,B-per
,Uribe,NNP,I-per
,to,TO,O
,put,VB,O
,his,PRP$,O
,defense,NN,O
,minister,NN,O
,in,IN,O
,his,PRP$,O
,place,NN,O
,.,.,O
Sentence: 286,Tensions,NNS,O
,between,IN,O
,the,DT,O
,two,CD,O
,countries,NNS,O
,rose,VBD,O
,in,IN,O
,March,NNP,B-tim
,when,WRB,O
,Colombia,NNP,B-gpe
,attacked,VBD,O
,a,DT,O
,rebel,NN,O
,camp,NN,O
,in,IN,O
,Ecuador,NNP,B-geo
,.,.,O
Sentence: 287,Venezuela,NNP,B-gpe
,responded,VBD,O
,by,IN,O
,sending,VBG,O
,troops,NNS,O
,to,TO,O
,the,DT,O
,Colombian,JJ,B-gpe
,border,NN,O
,.,.,O
Sentence: 288,China,NNP,B-gpe
,has,VBZ,O
,lashed,VBN,O
,out,RP,O
,at,IN,O
,a,DT,O
,U.S.,NNP,B-gpe
,report,NN,O
,critical,JJ,O
,of,IN,O
,Chinese,JJ,B-gpe
,policies,NNS,O
,on,IN,O
,religious,JJ,O
,freedom,NN,O
,",",",",O
,saying,VBG,O
,such,JJ,O
,criticism,NN,O
,could,MD,O
,harm,VB,O
,U.S.,NNP,B-gpe
,-,IN,O
,China,NNP,B-gpe
,relations,NNS,O
,.,.,O
Sentence: 289,In,IN,O
,its,PRP$,O
,annual,JJ,O
,report,NN,O
,issued,VBN,O
,Wednesday,NNP,B-tim
,",",",",O
,the,DT,O
,U.S.,NNP,B-org
,Commission,NNP,I-org
,on,IN,I-org
,International,NNP,I-org
,Religious,NNP,I-org
,Freedom,NNP,I-org
,said,VBD,O
,China,NNP,B-gpe
,continues,VBZ,O
,to,TO,O
,be,VB,O
,responsible,JJ,O
,for,IN,O
,pervasive,JJ,O
,and,CC,O
,severe,JJ,O
,violations,NNS,O
,of,IN,O
,religious,JJ,O
,freedom,NN,O
,",",",",O
,regularly,RB,O
,imprisoning,VBG,O
,and,CC,O
,harassing,VBG,O
,religious,JJ,O
,leaders,NNS,O
,and,CC,O
,practitioners,NNS,O
,.,.,O
Sentence: 290,In,IN,O
,a,DT,O
,statement,NN,O
,Saturday,NNP,B-tim
,Chinese,JJ,B-gpe
,Foreign,NNP,B-org
,Ministry,NNP,I-org
,spokesman,NN,O
,Liu,NNP,B-per
,Jianchao,NNP,I-per
,accused,VBD,O
,the,DT,O
,U.S.,NNP,B-gpe
,body,NN,O
,of,IN,O
,attempting,VBG,O
,to,TO,O
,interfere,VB,O
,with,IN,O
,Chinese,JJ,B-gpe
,internal,JJ,O
,affairs,NNS,O
,under,IN,O
,the,DT,O
,guise,NN,O
,of,IN,O
,religious,JJ,O
,freedom,NN,O
,.,.,O
Sentence: 291,He,PRP,O
,said,VBD,O
,such,JJ,O
,criticism,NN,O
,runs,VBZ,O
,counter,NN,O
,to,TO,O
,the,DT,O
,good,JJ,O
,development,NN,O
,of,IN,O
,U.S,NNP,B-gpe
,-,IN,O
,China,NNP,B-gpe
,relations,NNS,O
,.,.,O
Sentence: 292,Liu,NNP,B-per
,said,VBD,O
,China,NNP,B-gpe
,protects,VBZ,O
,the,DT,O
,religious,JJ,O
,freedom,NN,O
,of,IN,O
,Chinese,JJ,B-gpe
,citizens,NNS,O
,according,VBG,O
,to,TO,O
,law,NN,O
,",",",",O
,and,CC,O
,that,IN,O
,citizens,NNS,O
,enjoy,VBP,O
,full,JJ,O
,freedom,NN,O
,of,IN,O
,religion,NN,O
,.,.,O
Sentence: 293,China,NNP,B-gpe
,'s,POS,O
,communist,JJ,O
,government,NN,O
,allows,VBZ,O
,worship,NN,O
,only,RB,O
,in,IN,O
,state-approved,JJ,O
,and,CC,O
,state-monitored,JJ,O
,churches,NNS,O
,",",",",O
,temples,NNS,O
,and,CC,O
,mosques,NNS,O
,.,.,O
Sentence: 294,People,NNS,O
,who,WP,O
,worship,VBP,O
,in,IN,O
,unauthorized,JJ,O
,ways,NNS,O
,are,VBP,O
,subject,JJ,O
,to,TO,O
,arrest,NN,O
,.,.,O
Sentence: 295,President,NNP,B-per
,Bush,NNP,I-per
,has,VBZ,O
,issued,VBN,O
,14,CD,O
,pardons,NNS,O
,to,TO,O
,convicted,VBN,O
,criminals,NNS,O
,",",",",O
,and,CC,O
,has,VBZ,O
,commuted,VBN,O
,the,DT,O
,prison,NN,O
,sentences,NNS,O
,of,IN,O
,two,CD,O
,others,NNS,O
,.,.,O
Sentence: 296,The,DT,O
,pardons,NNS,O
,",",",",O
,announced,VBN,O
,Monday,NNP,B-tim
,",",",",O
,include,VBP,O
,no,DT,O
,high-profile,JJ,O
,names,NNS,O
,.,.,O
Sentence: 297,They,PRP,O
,were,VBD,O
,for,IN,O
,people,NNS,O
,convicted,VBN,O
,of,IN,O
,such,JJ,O
,acts,NNS,O
,as,IN,O
,bank,NN,O
,embezzlement,NN,O
,",",",",O
,making,VBG,O
,FALSE,JJ,O
,statements,NNS,O
,to,TO,O
,the,DT,O
,federal,JJ,O
,government,NN,O
,",",",",O
,unlawfully,RB,O
,killing,VBG,O
,wildlife,NN,O
,",",",",O
,and,CC,O
,committing,VBG,O
,drug,NN,O
,offenses,NNS,O
,.,.,O
Sentence: 298,Including,IN,O
,Monday,NNP,B-tim
,'s,POS,O
,actions,NNS,O
,",",",",O
,Mr.,NNP,B-per
,Bush,NNP,I-per
,has,VBZ,O
,granted,VBN,O
,171,CD,O
,pardons,NNS,O
,and,CC,O
,commuted,VBN,O
,eight,CD,O
,sentences,NNS,O
,while,IN,O
,U.S.,NNP,B-gpe
,president,NN,O
,.,.,O
Sentence: 299,Pardons,NNS,O
,are,VBP,O
,one,CD,O
,of,IN,O
,the,DT,O
,president,NN,O
,'s,POS,O
,absolute,JJ,O
,powers,NNS,O
,",",",",O
,and,CC,O
,in,IN,O
,recent,JJ,O
,years,NNS,O
,it,PRP,O
,has,VBZ,O
,become,VBN,O
,typical,JJ,O
,for,IN,O
,the,DT,O
,president,NN,O
,to,TO,O
,issue,VB,O
,pardons,NNS,O
,as,IN,O
,he,PRP,O
,prepares,VBZ,O
,to,TO,O
,leave,VB,O
,office,NN,O
,.,.,O
Sentence: 300,White,NNP,B-org
,House,NNP,I-org
,officials,NNS,O
,say,VBP,O
,he,PRP,O
,made,VBD,O
,the,DT,O
,pardon,NN,O
,decisions,NNS,O
,on,IN,O
,a,DT,O
,case-by-case,JJ,O
,basis,NN,O
,",",",",O
,and,CC,O
,will,MD,O
,continue,VB,O
,to,TO,O
,review,VB,O
,clemency,NN,O
,requests,NNS,O
,.,.,O
Sentence: 301,Uganda,NNP,B-gpe
,'s,POS,O
,government,NN,O
,and,CC,O
,rebels,NNS,O
,of,IN,O
,the,DT,O
,Lord,NNP,B-org
,'s,POS,I-org
,Resistance,NN,I-org
,Army,NNP,I-org
,are,VBP,O
,nearing,VBG,O
,a,DT,O
,peace,NN,O
,deal,NN,O
,to,TO,O
,end,VB,O
,more,JJR,O
,than,IN,O
,20,CD,O
,years,NNS,O
,of,IN,O
,conflict,NN,O
,.,.,O
Sentence: 302,Officials,NNS,O
,close,RB,O
,to,TO,O
,the,DT,O
,negotiations,NNS,O
,say,VBP,O
,an,DT,O
,accord,NN,O
,signed,VBN,O
,Friday,NNP,B-tim
,provides,VBZ,O
,for,IN,O
,the,DT,O
,disarmament,NN,O
,and,CC,O
,demobilization,NN,O
,of,IN,O
,the,DT,O
,LRA,NNP,B-org
,.,.,O
Sentence: 303,The,DT,O
,two,CD,O
,sides,NNS,O
,signed,VBD,O
,a,DT,O
,permanent,JJ,O
,cease-fire,NN,O
,agreement,NN,O
,last,JJ,O
,Saturday,NNP,B-tim
,during,IN,O
,peace,NN,O
,talks,NNS,O
,in,IN,O
,Sudan,NNP,B-geo
,.,.,O
Sentence: 304,However,RB,O
,",",",",O
,there,EX,O
,is,VBZ,O
,still,RB,O
,uncertainty,NN,O
,the,DT,O
,rebels,NNS,O
,will,MD,O
,sign,VB,O
,the,DT,O
,final,JJ,O
,peace,NN,O
,deal,NN,O
,until,IN,O
,rebel,NN,O
,leader,NN,O
,Joseph,NNP,B-per
,Kony,NNP,I-per
,is,VBZ,O
,granted,VBN,O
,immunity,NN,O
,from,IN,O
,international,JJ,O
,prosecution,NN,O
,.,.,O
Sentence: 305,Kony,NNP,B-per
,is,VBZ,O
,one,CD,O
,of,IN,O
,five,CD,O
,LRA,NNP,B-org
,officials,NNS,O
,sought,VBN,O
,by,IN,O
,the,DT,O
,International,NNP,B-org
,Criminal,NNP,I-org
,Court,NNP,I-org
,for,IN,O
,alleged,JJ,O
,war,NN,O
,crimes,NNS,O
,.,.,O
Sentence: 306,LRA,NNP,B-org
,fighters,NNS,O
,are,VBP,O
,accused,VBN,O
,of,IN,O
,murdering,VBG,O
,thousands,NNS,O
,of,IN,O
,civilians,NNS,O
,and,CC,O
,raping,VBG,O
,and,CC,O
,mutilating,VBG,O
,others,NNS,O
,during,IN,O
,the,DT,O
,long,JJ,O
,insurgency,NN,O
,in,IN,O
,northern,JJ,O
,Uganda,NNP,B-geo
,.,.,O
Sentence: 307,World,NN,O
,number,NN,O
,one,CD,O
,men,NNS,O
,'s,POS,O
,tennis,NN,O
,player,NN,O
,Roger,NNP,B-per
,Federer,NNP,I-per
,has,VBZ,O
,been,VBN,O
,nearly,RB,O
,unbeatable,JJ,O
,in,IN,O
,the,DT,O
,past,JJ,O
,year,NN,O
,.,.,O
Sentence: 308,But,CC,O
,his,PRP$,O
,warmup,NN,O
,for,IN,O
,the,DT,O
,Australian,NNP,B-eve
,Open,NNP,I-eve
,has,VBZ,O
,abruptly,RB,O
,ended,VBN,O
,with,IN,O
,a,DT,O
,rare,JJ,O
,loss,NN,O
,.,.,O
Sentence: 309,The,DT,O
,Swiss,JJ,B-gpe
,star,NN,O
,was,VBD,O
,upset,VBN,O
,Wednesday,NNP,B-tim
,by,IN,O
,German,JJ,B-gpe
,Tommy,NNP,B-per
,Haas,NNP,I-per
,in,IN,O
,the,DT,O
,opening,NN,O
,match,NN,O
,of,IN,O
,the,DT,O
,Kooyong,NNP,B-eve
,Classic,NNP,I-eve
,in,IN,O
,Melbourne,NNP,B-geo
,.,.,O
Sentence: 310,Because,IN,O
,he,PRP,O
,was,VBD,O
,playing,VBG,O
,in,IN,O
,exhibition,NN,O
,tournament,NN,O
,",",",",O
,the,DT,O
,loss,NN,O
,will,MD,O
,not,RB,O
,count,VB,O
,on,IN,O
,his,PRP$,O
,Association,NN,B-art
,of,IN,I-art
,Tennis,NNP,I-art
,Professionals,NNPS,I-art
,Tour,NNP,I-art
,record,NN,O
,.,.,O
Sentence: 311,The,DT,O
,41st,CD,O
,ranked,VBN,O
,Haas,NNP,B-per
,fended,VBD,O
,off,RP,O
,three,CD,O
,break,NN,O
,points,NNS,O
,while,IN,O
,serving,VBG,O
,for,IN,O
,the,DT,O
,match,NN,O
,and,CC,O
,closed,VBD,O
,a,DT,O
,03-Jun,CD,O
,",",",",O
,06-Apr,CD,O
,",",",",O
,06-Apr,CD,O
,win,NN,O
,with,IN,O
,an,DT,O
,ace,NN,O
,.,.,O
Sentence: 312,Federer,NNP,B-per
,said,VBD,O
,he,PRP,O
,is,VBZ,O
,completely,RB,O
,healthy,JJ,O
,and,CC,O
,has,VBZ,O
,no,DT,O
,concerns,NNS,O
,that,IN,O
,the,DT,O
,ankle,NN,O
,problem,NN,O
,that,WDT,O
,curtailed,VBD,O
,his,PRP$,O
,last,JJ,O
,season,NN,O
,would,MD,O
,flare,VB,O
,up,RP,O
,before,IN,O
,the,DT,O
,Australian,NNP,B-eve
,Open,NNP,I-eve
,",",",",O
,which,WDT,O
,starts,VBZ,O
,Monday,NNP,B-tim
,.,.,O
Sentence: 313,The,DT,O
,European,NNP,B-org
,Space,NNP,I-org
,Agency,NNP,I-org
,says,VBZ,O
,it,PRP,O
,has,VBZ,O
,received,VBN,O
,the,DT,O
,first,JJ,O
,images,NNS,O
,and,CC,O
,scientific,JJ,O
,readings,NNS,O
,from,IN,O
,the,DT,O
,surface,NN,O
,of,IN,O
,Saturn,NNP,B-geo
,'s,POS,O
,moon,NN,O
,Titan,NNP,B-geo
,.,.,O
Sentence: 314,Officials,NNS,O
,at,IN,O
,agency,NN,O
,headquarters,NN,O
,in,IN,O
,Germany,NNP,B-geo
,Friday,NNP,B-tim
,say,VBP,O
,information,NN,O
,taken,VBN,O
,from,IN,O
,the,DT,O
,Huygens,NNP,B-art
,space,NN,O
,probe,NN,O
,show,VBP,O
,what,WP,O
,looks,VBZ,O
,like,IN,O
,drainage,NN,O
,channels,NNS,O
,on,IN,O
,the,DT,O
,moon,NN,O
,.,.,O
Sentence: 315,They,PRP,O
,say,VBP,O
,the,DT,O
,surface,NN,O
,has,VBZ,O
,canyons,NNS,O
,that,WDT,O
,were,VBD,O
,most,RBS,O
,likely,JJ,O
,caused,VBN,O
,by,IN,O
,some,DT,O
,type,NN,O
,of,IN,O
,liquid,NN,O
,.,.,O
Sentence: 316,The,DT,O
,space,NN,O
,probe,NN,O
,began,VBD,O
,transmitting,VBG,O
,data,NNS,O
,to,TO,O
,the,DT,O
,Cassini,NNP,B-art
,spacecraft,NN,O
,while,IN,O
,landing,VBG,O
,on,IN,O
,Saturn,NNP,B-geo
,'s,POS,O
,largest,JJS,O
,moon,NN,O
,earlier,RB,O
,Friday,NNP,B-tim
,.,.,O
Sentence: 317,Scientists,NNS,O
,say,VBP,O
,the,DT,O
,information,NN,O
,from,IN,O
,Huygens,NNP,B-art
,-,:,O
,operated,VBN,O
,jointly,RB,O
,by,IN,O
,the,DT,O
,American,JJ,B-gpe
,",",",",O
,European,JJ,B-geo
,and,CC,O
,Italian,JJ,B-gpe
,space,NN,O
,agencies,NNS,O
,-,:,O
,may,MD,O
,provide,VB,O
,clues,NNS,O
,about,IN,O
,how,WRB,O
,primitive,JJ,O
,Earth,NNP,B-geo
,evolved,VBD,O
,into,IN,O
,a,DT,O
,life-bearing,JJ,O
,planet,NN,O
,.,.,O
Sentence: 318,Ugandan,JJ,B-gpe
,opposition,NN,O
,leader,NN,O
,Kizza,NNP,B-per
,Besigye,NNP,I-per
,has,VBZ,O
,been,VBN,O
,released,VBN,O
,on,IN,O
,bail,NN,O
,",",",",O
,after,IN,O
,a,DT,O
,judge,NN,O
,ruled,VBD,O
,his,PRP$,O
,detention,NN,O
,by,IN,O
,the,DT,O
,military,NN,O
,was,VBD,O
,illegal,JJ,O
,.,.,O
Sentence: 319,Police,NNS,O
,fired,VBD,O
,tear,JJ,O
,gas,NN,O
,to,TO,O
,disperse,VB,O
,hundreds,NNS,O
,of,IN,O
,Dr.,NNP,B-per
,Besigye,NNP,I-per
,'s,POS,O
,supporters,NNS,O
,who,WP,O
,took,VBD,O
,to,TO,O
,the,DT,O
,streets,NNS,O
,in,IN,O
,Kampala,NNP,B-geo
,after,IN,O
,his,PRP$,O
,release,NN,O
,Monday,NNP,B-tim
